id,video_id,buffering_bitrate_audio,buffering_bitrate_video,buffering_state,buffering_vmaf,duration,framerate,player_state,playing_bitrate_video,playing_bitrate_audio,playing_vmaf,position,rendering_state,resolution,segment_position,timestamp,total_corrupted_frames,total_dropped_frames,total_frames,volume
1521,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1125.061,Playing,960x540,1125.061,2023-02-06T14:42:05.310,0,0,27420,19
1522,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1126.121,Playing,960x540,1126.121,2023-02-06T14:42:06.311,0,0,27444,19
1523,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1127.189,Playing,960x540,1127.189,2023-02-06T14:42:07.315,0,0,27468,19
1524,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1127.981,Playing,960x540,1127.981,2023-02-06T14:42:08.311,0,0,27493,19
1525,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1129.044,Playing,960x540,1129.044,2023-02-06T14:42:09.311,0,0,27517,19
1526,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1130.107,Playing,960x540,1130.107,2023-02-06T14:42:10.311,0,0,27541,19
1527,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1131.168,Playing,960x540,1131.168,2023-02-06T14:42:11.311,0,0,27565,19
1528,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1132.232,Playing,960x540,1132.232,2023-02-06T14:42:12.310,0,0,27589,19
1529,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1133.028,Playing,960x540,1133.028,2023-02-06T14:42:13.319,0,0,27613,19
1530,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1134.094,Playing,960x540,1134.094,2023-02-06T14:42:14.311,0,0,27637,19
1531,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1135.153,Playing,960x540,1135.153,2023-02-06T14:42:15.311,0,0,27661,19
1532,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1136.214,Playing,960x540,1136.214,2023-02-06T14:42:16.311,0,0,27686,19
1533,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1137.012,Playing,960x540,1137.012,2023-02-06T14:42:17.311,0,0,27710,19
1534,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1138.076,Playing,960x540,1138.076,2023-02-06T14:42:18.315,0,0,27734,19
1535,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1139.140,Playing,960x540,1139.140,2023-02-06T14:42:19.313,0,0,27758,19
1536,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1140.203,Playing,960x540,1140.203,2023-02-06T14:42:20.311,0,0,27782,19
1537,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1141.265,Playing,960x540,1141.265,2023-02-06T14:42:21.311,0,0,27806,19
1538,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1142.063,Playing,960x540,1142.063,2023-02-06T14:42:22.311,0,0,27830,19
1539,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1143.121,Playing,960x540,1143.121,2023-02-06T14:42:23.311,0,0,27854,19
1540,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1144.188,Playing,960x540,1144.188,2023-02-06T14:42:24.311,0,0,27878,19
1541,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1145.248,Playing,960x540,1145.248,2023-02-06T14:42:25.311,0,0,27903,19
1542,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1146.061,Playing,960x540,1146.061,2023-02-06T14:42:26.311,0,0,27927,19
1543,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.108,Playing,960x540,1147.108,2023-02-06T14:42:27.310,0,0,27951,19
1544,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:28.311,0,0,27957,19
1545,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:29.310,0,0,27957,19
1546,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:30.316,0,0,27957,19
1547,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:31.310,0,0,27957,19
1548,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:32.310,0,0,27957,19
1549,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:33.310,0,0,27957,19
1550,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:34.310,0,0,27957,19
1551,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:35.310,0,0,27957,19
1552,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:36.310,0,0,27957,19
1553,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:37.310,0,0,27957,19
1554,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:38.310,0,0,27957,19
1555,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:39.310,0,0,27957,19
1556,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:40.310,0,0,27957,19
1557,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:41.310,0,0,27957,19
1558,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:42.310,0,0,27957,19
1559,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:43.310,0,0,27957,19
1560,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:44.310,0,0,27957,19
1561,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:45.310,0,0,27957,19
1562,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:46.310,0,0,27957,19
1563,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:47.310,0,0,27957,19
1564,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:48.310,0,0,27957,19
1565,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:49.313,0,0,27957,19
1566,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:50.310,0,0,27957,19
1567,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:51.310,0,0,27957,19
1568,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:52.310,0,0,27957,19
1569,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:53.313,0,0,27957,19
1570,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:54.310,0,0,27957,19
1571,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:55.310,0,0,27957,19
1572,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:56.310,0,0,27957,19
1573,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:57.310,0,0,27957,19
1574,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:58.310,0,0,27957,19
1575,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:42:59.310,0,0,27957,19
1576,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:00.310,0,0,27957,19
1577,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:01.310,0,0,27957,19
1578,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:02.310,0,0,27957,19
1579,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:03.310,0,0,27957,19
1580,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:04.310,0,0,27957,19
1581,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:05.310,0,0,27957,19
1582,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:06.310,0,0,27957,19
1583,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:07.310,0,0,27957,19
1584,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:08.310,0,0,27957,19
1585,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:09.310,0,0,27957,19
1586,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:10.310,0,0,27957,19
1587,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:11.310,0,0,27957,19
1588,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:12.310,0,0,27957,19
1589,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:13.310,0,0,27957,19
1590,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:14.310,0,0,27957,19
1591,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:15.310,0,0,27957,19
1592,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:16.317,0,0,27957,19
1593,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:17.310,0,0,27957,19
1594,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:18.310,0,0,27957,19
1595,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:19.310,0,0,27957,19
1596,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:20.310,0,0,27957,19
1597,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:21.310,0,0,27957,19
1598,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:22.310,0,0,27957,19
1599,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:23.310,0,0,27957,19
1600,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:24.310,0,0,27957,19
1601,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:25.310,0,0,27957,19
1602,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:26.310,0,0,27957,19
1603,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:27.310,0,0,27957,19
1604,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:28.310,0,0,27957,19
1605,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:29.310,0,0,27957,19
1606,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:30.310,0,0,27957,19
1607,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:31.310,0,0,27957,19
1608,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:32.310,0,0,27957,19
1609,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:33.310,0,0,27957,19
1610,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:34.310,0,0,27957,19
1611,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:35.310,0,0,27957,19
1612,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:36.310,0,0,27957,19
1613,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:37.310,0,0,27957,19
1614,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:38.310,0,0,27957,19
1615,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Paused,960x540,1147.562,2023-02-06T14:43:39.313,0,0,27957,19
1616,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1147.562,Playing,960x540,1147.562,2023-02-06T14:43:40.311,0,0,27957,19
1617,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1148.251,Playing,960x540,1148.251,2023-02-06T14:43:41.311,0,0,28058,19
1618,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1149.418,Playing,960x540,1149.418,2023-02-06T14:43:42.310,0,0,28082,19
1619,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1150.376,Playing,960x540,1150.376,2023-02-06T14:43:43.310,0,0,28106,19
1620,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1151.436,Playing,960x540,1151.436,2023-02-06T14:43:44.311,0,0,28131,19
1621,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1152.236,Playing,960x540,1152.236,2023-02-06T14:43:45.311,0,0,28155,19
1622,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1153.297,Playing,960x540,1153.297,2023-02-06T14:43:46.316,0,0,28179,19
1623,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1154.361,Playing,960x540,1154.361,2023-02-06T14:43:47.310,0,0,28203,19
1624,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1155.423,Playing,960x540,1155.423,2023-02-06T14:43:48.310,0,0,28227,19
1625,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1156.483,Playing,960x540,1156.483,2023-02-06T14:43:49.312,0,0,28251,19
1626,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1157.280,Playing,960x540,1157.280,2023-02-06T14:43:50.311,0,0,28275,19
1627,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1158.344,Playing,960x540,1158.344,2023-02-06T14:43:51.311,0,0,28299,19
1628,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1159.406,Playing,960x540,1159.406,2023-02-06T14:43:52.316,0,0,28324,19
1629,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1160.206,Playing,960x540,1160.206,2023-02-06T14:43:53.309,0,0,28352,19
1630,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1161.529,Playing,960x540,1161.529,2023-02-06T14:43:54.311,0,0,28376,19
1631,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1162.593,Playing,960x540,1162.593,2023-02-06T14:43:55.311,0,0,28401,19
1632,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1163.656,Playing,960x540,1163.656,2023-02-06T14:43:56.311,0,0,28425,19
1633,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1164.749,Playing,960x540,1164.749,2023-02-06T14:43:57.309,0,0,28449,19
1634,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,1665.568,Playing,960x540,1665.568,2023-02-06T14:43:58.310,0,0,28491,19
1635,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,2166.238,Playing,960x540,2166.238,2023-02-06T14:43:59.316,0,0,28591,19
1636,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3166.848,Playing,960x540,3166.848,2023-02-06T14:44:00.309,0,0,28687,19
1637,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3167.660,Playing,960x540,3167.660,2023-02-06T14:44:01.316,0,0,28711,19
1638,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3168.712,Playing,960x540,3168.712,2023-02-06T14:44:02.313,0,0,28736,19
1639,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3169.772,Playing,960x540,3169.772,2023-02-06T14:44:03.311,0,0,28760,19
1640,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3170.837,Playing,960x540,3170.837,2023-02-06T14:44:04.311,0,0,28784,19
1641,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3171.900,Playing,960x540,3171.900,2023-02-06T14:44:05.311,0,0,28808,19
1642,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3172.697,Playing,960x540,3172.697,2023-02-06T14:44:06.311,0,0,28832,19
1643,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3173.756,Playing,960x540,3173.756,2023-02-06T14:44:07.311,0,0,28856,19
1644,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3174.822,Playing,960x540,3174.822,2023-02-06T14:44:08.311,0,0,28881,19
1645,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3175.882,Playing,960x540,3175.882,2023-02-06T14:44:09.311,0,0,28905,19
1646,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3176.947,Playing,960x540,3176.947,2023-02-06T14:44:10.312,0,0,28929,19
1647,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3177.744,Playing,960x540,3177.744,2023-02-06T14:44:11.311,0,0,28953,19
1648,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3178.806,Playing,960x540,3178.806,2023-02-06T14:44:12.311,0,0,28978,19
1649,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3179.865,Playing,960x540,3179.865,2023-02-06T14:44:13.311,0,0,29002,19
1650,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3180.927,Playing,960x540,3180.927,2023-02-06T14:44:14.311,0,0,29026,19
1651,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3181.728,Playing,960x540,3181.728,2023-02-06T14:44:15.311,0,0,29050,19
1652,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3182.789,Playing,960x540,3182.789,2023-02-06T14:44:16.311,0,0,29074,19
1653,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3183.964,Playing,960x540,3183.964,2023-02-06T14:44:17.310,0,0,29098,19
1654,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3184.912,Playing,960x540,3184.912,2023-02-06T14:44:18.310,0,0,29122,19
1655,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3185.976,Playing,960x540,3185.976,2023-02-06T14:44:19.316,0,0,29146,19
1656,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3186.773,Playing,960x540,3186.773,2023-02-06T14:44:20.310,0,0,29170,19
1657,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3187.838,Playing,960x540,3187.838,2023-02-06T14:44:21.311,0,0,29194,19
1658,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3188.901,Playing,960x540,3188.901,2023-02-06T14:44:22.311,0,0,29219,19
1659,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3189.961,Playing,960x540,3189.961,2023-02-06T14:44:23.311,0,0,29243,19
1660,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3191.022,Playing,960x540,3191.022,2023-02-06T14:44:24.311,0,0,29267,19
1661,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3191.817,Playing,960x540,3191.817,2023-02-06T14:44:25.311,0,0,29291,19
1662,1,96,273,Normal,82,3504.834,23.976,Normal,273,96,82,3192.881,Playing,960x540,3192.881,2023-02-06T14:44:26.311,0,0,29315,19
1663,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3193.946,Playing,960x540,3193.946,2023-02-06T14:44:27.316,0,0,29339,19
1664,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3195.006,Playing,960x540,3195.006,2023-02-06T14:44:28.311,0,0,29363,19
1665,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3195.805,Playing,960x540,3195.805,2023-02-06T14:44:29.311,0,0,29387,19
1666,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3196.867,Playing,960x540,3196.867,2023-02-06T14:44:30.311,0,0,29411,19
1667,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3197.930,Playing,960x540,3197.930,2023-02-06T14:44:31.311,0,0,29435,19
1668,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3198.991,Playing,960x540,3198.991,2023-02-06T14:44:32.311,0,0,29459,19
1669,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3200.052,Playing,960x540,3200.052,2023-02-06T14:44:33.311,0,0,29484,19
1670,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3200.849,Playing,960x540,3200.849,2023-02-06T14:44:34.311,0,0,29508,19
1671,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3201.914,Playing,960x540,3201.914,2023-02-06T14:44:35.311,0,0,29532,19
1672,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3202.977,Playing,960x540,3202.977,2023-02-06T14:44:36.311,0,0,29556,19
1673,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3204.038,Playing,960x540,3204.038,2023-02-06T14:44:37.311,0,0,29580,19
1674,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3205.102,Playing,960x540,3205.102,2023-02-06T14:44:38.311,0,0,29604,19
1675,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3205.895,Playing,960x540,3205.895,2023-02-06T14:44:39.311,0,0,29629,19
1676,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3206.958,Playing,960x540,3206.958,2023-02-06T14:44:40.311,0,0,29653,19
1677,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3208.023,Playing,960x540,3208.023,2023-02-06T14:44:41.311,0,0,29677,19
1678,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3209.087,Playing,960x540,3209.087,2023-02-06T14:44:42.310,0,0,29701,19
1679,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3210.147,Playing,960x540,3210.147,2023-02-06T14:44:43.310,0,0,29726,19
1680,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3210.942,Playing,960x540,3210.942,2023-02-06T14:44:44.316,0,0,29750,19
1681,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3212.084,Playing,960x540,3212.084,2023-02-06T14:44:45.310,0,0,29774,19
1682,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3213.071,Playing,960x540,3213.071,2023-02-06T14:44:46.310,0,0,29798,19
1683,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3214.132,Playing,960x540,3214.132,2023-02-06T14:44:47.313,0,0,29822,19
1684,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3214.929,Playing,960x540,3214.929,2023-02-06T14:44:48.310,0,0,29846,19
1685,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3215.991,Playing,960x540,3215.991,2023-02-06T14:44:49.311,0,0,29870,19
1686,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3217.054,Playing,960x540,3217.054,2023-02-06T14:44:50.311,0,0,29895,19
1687,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3218.118,Playing,960x540,3218.118,2023-02-06T14:44:51.317,0,0,29919,19
1688,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3219.181,Playing,960x540,3219.181,2023-02-06T14:44:52.310,0,0,29943,19
1689,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3219.975,Playing,960x540,3219.975,2023-02-06T14:44:53.310,0,0,29967,19
1690,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3221.039,Playing,960x540,3221.039,2023-02-06T14:44:54.310,0,0,29991,19
1691,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3222.099,Playing,960x540,3222.099,2023-02-06T14:44:55.310,0,0,30015,19
1692,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3223.164,Playing,960x540,3223.164,2023-02-06T14:44:56.310,0,0,30039,19
1693,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3224.228,Playing,960x540,3224.228,2023-02-06T14:44:57.311,0,0,30064,19
1694,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3225.023,Playing,960x540,3225.023,2023-02-06T14:44:58.311,0,0,30088,19
1695,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3226.088,Playing,960x540,3226.088,2023-02-06T14:44:59.311,0,0,30112,19
1696,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3227.151,Playing,960x540,3227.151,2023-02-06T14:45:00.310,0,0,30136,19
1697,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3228.213,Playing,960x540,3228.213,2023-02-06T14:45:01.315,0,0,30160,19
1698,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3229.273,Playing,960x540,3229.273,2023-02-06T14:45:02.311,0,0,30184,19
1699,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3230.072,Playing,960x540,3230.072,2023-02-06T14:45:03.309,0,0,30208,19
1700,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3231.131,Playing,960x540,3231.131,2023-02-06T14:45:04.309,0,0,30232,19
1701,1,96,3203,Normal,96,3504.834,23.976,Normal,273,96,82,3232.195,Playing,960x540,3232.195,2023-02-06T14:45:05.310,0,0,30256,19
